Event,Label,Mean,Std,Skewness,Kurtosis,RMS,Peak,Energy,Zero_Cross,Dominant_Freq,SpectralCentroid,SpectralEntropy,Back_Azimuth,Slowness,Beam_Power
20230822_123110-123310,Multiphase,-0.007307072293423262,1.0134153622262705,0.02021926822827917,-0.18854181300098416,1.0134417051324185,2.7086396489258258,3081.1922691051122,60,0.9333333333333333,1.0135043934376244,3.685507685697387,2.0,0.9699999999999999,0.5953756762369328
20230902_080820-081020,Multiphase,0.0028248406163024265,1.2956749916826111,-0.013581651356732283,2.2722619776192143,1.295678071048608,4.569318450600714,5036.344991388725,70,0.9333333333333333,1.0405805658811533,3.704084474726452,358.0,1.2499999999999998,0.759331141529411
20230906_185000-185200,Multiphase,0.007596071866944747,0.9815867642324447,-0.08016802086659436,0.5229204656274304,0.9816161551360739,3.0557672927640875,2890.710828072386,68,0.8333333333333334,1.1084402080690918,4.375220593400472,352.0,1.2499999999999998,0.5523508289875221
20230907_000050-000250,Multiphase,-0.0030290045087622013,1.4765443274939247,-0.012796344294798487,0.6426865904940602,1.4765474343626082,4.434698426070118,6540.576977768402,62,1.0,1.0702181903665462,3.7339206538084064,354.0,1.0899999999999999,0.7513913871191463
20230904_164040-164240,Multiphase,-0.0037278088842302138,1.341798158031522,-0.032679486071412855,0.5520930025322643,1.3418033363559139,4.292934645082818,5401.308580367586,70,0.9333333333333333,1.1131918027245353,4.096563691651286,358.0,1.2299999999999998,0.7079485315883994
20230906_084630-084830,Multiphase,0.001547797851481737,0.9121227872820792,-0.04661258218222731,1.0223918185479173,0.9121241005243848,3.247048938317414,2495.911124272254,70,1.0666666666666667,1.1148715981876098,3.923079582148136,2.0,1.3299999999999998,0.49093914969246405
20230911_144550-144750,Multiphase,-0.0015812207610746139,1.5602645425006652,-0.014563721021238518,2.146478967978976,1.5602653437296827,5.7036435131018255,7303.283828531716,74,1.0666666666666667,1.1050891825626121,4.161166790655802,358.0,1.3499999999999999,0.8361866608311976
20230912_095140-095340,Multiphase,0.000855114563315316,1.509190126335357,0.057149209785823725,2.2179764203108965,1.5091903685914005,6.092804497517056,6832.966705947143,74,1.0333333333333332,1.1223406114939498,4.227408949354278,0.0,1.3699999999999999,0.8007333393318995
20230901_015440-015640,Multiphase,-0.0026452898497475084,1.522305246830093,0.001647507487708936,0.8497189172485995,1.5223075451710866,4.985510498416132,6952.26078625446,66,1.0333333333333332,1.0501942897398966,3.553255238485538,356.0,1.1899999999999997,0.7530643524895957
20230821_121650-121850,Multiphase,2.1259133946863073e-05,1.5177215473008503,-0.01960706039582911,1.1252193473275023,1.5177215474497414,5.117426689653193,6910.436086779713,62,1.0,1.051870173922807,3.542904012349563,356.0,1.2499999999999998,0.7378226544040648
20230902_164810-165010,Multiphase,0.002786482729902036,0.9830773679711529,-0.01324693607465,0.5092478172797406,0.9830813170349101,3.2388307396543548,2899.3466277092803,66,1.0666666666666667,1.1933401873860996,4.190147436485707,356.0,1.4099999999999997,0.5477895967874109
